cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
1.0063171,1.0243626,0.49032128,0.55482566,-0.0028381147,0.8408592,0.5980029,0.004885628,0.029746542,-0.04133802
0.96461004,0.9858428,-0.46456087,-0.51584375,-0.003010715,0.42574623,0.10350592,-0.10107818,-0.39122683,-0.047255237
0.91024953,0.96585745,0.43249747,0.3410247,0.0039490736,0.5801948,0.9501377,-0.0047035697,2.2407358,-0.06158669
0.5191144,0.5480285,-1.1528232,-0.2961418,-0.07569338,0.5958216,1.0981,0.20569669,-0.93411887,0.045253772
1.0078334,0.9878496,0.021123715,0.011518598,0.0075625307,1.0723859,-0.06219288,-0.043444976,-0.48968744,-0.046356875
0.9961488,0.98954153,0.3031829,0.3212915,-0.008288624,0.96515477,0.516524,-0.031425234,-0.77491665,-0.054935865
0.49402094,0.70105505,-1.1625746,-0.45081177,-0.049684912,0.4830377,0.98284036,0.07726871,-0.86592835,-0.009135514
0.9710529,0.9548261,-0.5868562,-0.5135046,0.010369046,1.0156976,-0.26350763,-0.11991884,-0.441549,-0.04016983
1.0051035,0.5902592,0.32989827,0.2869501,-0.0014092572,0.7759722,-0.07917192,0.043664884,-1.3621541,-0.02345268
0.99140316,1.00357,0.4725226,0.5456136,-0.0009131342,0.9477773,0.9132999,0.0046931645,1.4477025,-0.04367566
0.966453,0.95478225,0.39047542,0.32574287,-0.004941406,0.9264763,0.71230805,0.00415652,1.4781905,-0.055884406
0.97478926,0.85476035,0.6024142,0.5396502,0.0021050698,0.73981285,0.39786246,0.044663515,-1.0738207,-0.032051124
0.99020374,1.0176831,-0.47425616,-0.44199535,0.004512952,0.5124597,0.3238403,-0.05294446,-0.36774123,-0.039137468
0.9560374,0.9673373,0.19678156,0.13196136,-0.012929378,0.7116362,0.5526621,-0.04201448,-0.08206403,-0.05370778
0.9905215,0.7464218,0.55636317,0.40047124,-0.0070466422,0.84026146,0.66756135,0.015555269,-0.44933265,-0.031515844
0.9766715,0.25179428,0.26767495,0.37190628,-0.009399226,0.5967979,-0.019333089,0.1346716,-1.3995311,-0.013751111
0.9878617,0.4595639,0.26033685,0.21861295,-0.0031056912,0.53227764,0.09272874,0.053745605,-1.3884436,-0.022240289
0.98939455,1.0078588,0.5020883,0.5439684,-0.000663577,1.0149235,0.5234845,-0.019329503,-0.3335022,-0.049230017
0.7791202,0.9991531,-0.017781608,-0.1265709,-0.005259963,-0.5582762,0.9528164,-0.054548666,1.4497559,-0.034248915
1.0001733,0.97396624,0.2960914,0.23397337,0.004285672,1.158765,-0.22928903,-0.046377037,-0.4156197,-0.040483873
1.0039264,0.9810973,0.4428675,0.4895724,0.0013095379,0.94922113,0.954363,-0.010085951,1.699522,-0.047918133
0.98380965,1.0100222,0.31751198,0.38659108,-0.0043469057,0.961673,0.42270967,-0.021111334,-0.20441702,-0.048841514
0.9966374,0.29745936,-0.15429819,-0.49331304,0.895837,1.1486975,0.7056198,0.22007015,-1.2999052,0.022766463
0.99382937,0.83787704,0.44311222,0.33046147,0.004460377,0.5311339,0.6819979,0.013081375,-0.47447732,-0.03536768
0.97526795,1.0303637,0.372661,0.45745757,0.0050473115,0.62956643,0.84456474,-0.010005298,-0.27046746,-0.043620758
0.9897075,1.0245951,0.5064797,0.60897595,0.0012580693,0.96343404,0.6142205,-0.0027867244,0.009278812,-0.044655588
0.999458,0.9801426,0.21787928,0.2439003,-0.007644138,0.91104096,0.6318335,-0.021264378,-0.36544248,-0.052892905
0.99487954,1.0015886,0.49943024,0.56349796,0.007790012,1.0508294,0.36048344,-0.019166008,0.6462483,-0.046080157
0.9900584,1.0308244,0.2982133,0.3543344,-0.0060930126,0.8345491,0.33289418,-0.020164473,-0.64924526,-0.051111195
0.93559915,1.0358503,-0.2636487,-0.24450351,-0.0037280642,-0.120913215,0.51006013,-0.092279874,-0.75568753,-0.052758463
1.0163026,0.9653118,0.19393356,0.2619679,0.059226528,0.9323997,0.8276649,0.02678927,-0.28116602,-0.042539928
0.79108644,0.84031343,-0.10283423,-0.030224249,-0.009806959,-0.62191415,0.7464658,-0.07517502,0.5967644,-0.04869651
1.0077364,0.98537403,0.53060955,0.54896986,0.00019766168,0.8478675,0.40278587,0.033229306,-1.0531974,-0.037661225
0.81260824,0.2639721,0.2372252,0.5163209,-0.0052312003,0.03146397,0.22704932,0.054579988,-1.016506,-0.0078086494
0.9658646,0.82122236,0.52703094,0.49115524,-0.0015192985,0.76746565,0.51786655,0.026704,-1.0809915,-0.034586344
0.66471183,0.8137021,0.17634182,0.17540015,-0.019677917,-0.42681432,0.6959852,-0.07701558,1.0150038,-0.05122793
0.9963357,1.0161103,0.07841272,0.08860564,-0.009010138,0.8643533,-0.1794518,-0.039877336,-0.60600454,-0.04914875
1.0120348,0.9954892,0.40071785,0.30115497,-0.021357154,1.2229822,-0.26288304,-0.0005081011,-0.64196056,-0.040439848
0.9594036,1.060291,-0.607399,-0.5460898,-0.0030333125,-0.03391559,0.35221976,-0.08653546,-0.38201898,-0.04094311
0.9959546,0.9447506,0.09446302,0.090353586,-0.022959186,0.69948775,0.8904225,3.3849683e-05,1.3033321,-0.04889536
0.8943014,1.0139117,0.15375885,0.14665088,0.0032342537,0.11085113,1.0131625,-0.0390607,2.6138387,-0.06693078
0.91095376,1.0417135,0.15128435,0.09885612,0.006365554,0.0010278125,1.0078702,-0.005692075,2.3440776,-0.050633904
0.94574916,0.39278442,0.34560812,0.43213028,-0.0013308845,0.34120432,0.16173816,0.05915489,-1.2662504,-0.024966476
0.9402541,1.0472558,-0.21680364,-0.23549856,0.0020011715,-0.19606389,0.9563223,-0.053102918,0.8682984,-0.04551688
1.0071565,0.76453763,0.5547655,0.35759795,0.0041630766,0.84816706,0.49808866,0.052814923,-1.0361592,-0.036232583
0.9891182,1.0106028,0.49879783,0.546375,0.006496388,0.76474625,0.95205384,-0.0068693114,0.7827265,-0.044119444
1.010233,0.8878279,-0.016108148,0.15644684,0.12761058,0.69704217,0.82681996,0.058679108,0.103505254,-0.015598009
0.96927583,1.0143878,-0.098625876,0.030534104,0.027054021,-0.017825255,1.0698236,0.010605987,2.5179594,-0.030883847
0.9890283,0.9976147,0.60827965,0.6176946,-0.0007568061,1.0690928,0.46694657,-0.010375141,-0.28035203,-0.04775152
0.9579551,0.5258682,0.68021727,0.55985534,0.0047711446,0.74064857,0.3933892,0.024646603,-0.59897876,-0.029968679
1.0241938,0.89896727,0.27754757,0.16645202,0.2335133,0.9782668,0.5317095,0.035277903,-0.4621648,-0.02527186
0.94113797,1.0155878,0.19276625,0.1763574,-0.0008064754,0.12840836,0.93390846,-0.045344543,1.5017264,-0.053777434
0.84763455,1.0225182,-0.003274597,-0.08963297,-0.0031468966,-0.322981,0.99434996,-0.08135359,2.103444,-0.06572977
0.97288156,1.0125859,0.1893778,0.22538877,0.0016680598,0.51282716,0.9397029,-0.011187123,0.45254338,-0.044183217
0.92872494,1.0337684,-0.23009753,-0.31280565,-0.0019840323,0.09593695,0.9330007,0.0012544114,2.0292637,-0.047765054
0.8032919,-0.04803317,0.39659095,0.55669355,-0.03465099,0.4870803,-0.019640708,0.24446777,-1.373862,0.022964766
0.9820165,1.0175316,0.4236972,0.46957132,-0.009044049,0.98485833,0.19770554,-0.014595796,-0.5766005,-0.046006616
1.0018183,1.000193,-0.23170835,-0.21302618,0.010066982,0.8988862,-0.10476937,-0.07658969,-0.4262293,-0.05091405
0.29959184,-1.1248323,-0.05967567,0.5814569,-0.09769468,-0.13309278,0.25963724,0.572172,-2.4215384,0.09037909
0.9889725,1.0325193,-0.20575055,-0.11128317,-0.015264576,0.849331,-0.82256716,-0.05195929,-0.9121884,-0.0150899505
0.9159215,1.0400019,0.10023685,0.04511653,0.007179023,-0.05160297,0.95677394,-0.02784624,1.8634595,-0.05148583
1.0052023,1.0028002,0.21813686,0.16446798,-4.821493e-05,1.3096914,-0.6877176,-0.017881058,-0.6677874,-0.020355113
0.7225834,0.6138425,0.104922414,0.19803663,-0.007801874,-0.4052701,0.69534916,-0.034980714,0.7526231,-0.038081214
0.9875513,0.9334819,0.43875122,0.46352756,-0.013637656,0.9219398,0.91889447,0.050385572,2.3036926,-0.03596789
0.9930299,1.0073625,-0.16305554,-0.14119764,-0.018327577,0.6579728,-0.35102305,-0.0531991,-0.81527144,-0.04196946
0.9812947,0.97562003,-0.047594406,-0.062821865,-0.0072577135,0.86938995,0.32262516,-0.0633136,-0.5133377,-0.05352368
0.9915008,0.99981654,0.30160606,0.34352964,-0.0015891216,1.0125073,0.45374402,-0.028409585,-0.45198438,-0.050227944
0.9803782,0.84160817,0.58693445,0.45875558,-0.0042146095,0.87249005,0.8847321,0.05918724,1.897533,-0.039166544
1.0012846,1.0164973,0.37196803,0.36956072,-0.008512976,1.0897714,-0.119546436,-0.018517312,-0.56251794,-0.044284716
0.9941313,0.98503935,0.07074406,0.012790024,-0.011540072,0.8861915,-0.20505694,-0.046173632,-0.78267425,-0.048308242
0.95977527,1.0216132,-0.33697307,-0.28821027,-0.013667552,0.24315394,0.9679886,-0.019847348,-0.29518768,-0.045577575
0.6566112,0.8749002,-1.0368519,-0.5003236,-0.03142278,0.7114442,0.6942657,-0.036542635,-0.4718937,-0.008970604
0.9957247,0.9665471,-0.00070532376,0.13335742,-0.019062517,0.8592055,1.1355524,-0.0077653076,0.56901664,-0.04131565
0.98929435,0.7483805,-0.19892013,-0.20409091,0.21842812,0.50282604,0.77374333,0.117243096,-0.43450117,-0.0016162022
0.9315427,0.56363374,0.45190454,0.4639044,0.0037181317,0.5654737,0.48648784,-0.0014522051,-0.40147725,-0.038110044
0.89766145,0.33023793,0.21412292,0.064138636,-0.008357393,0.3745375,0.5623062,0.052465443,0.062255885,-0.033652525
1.0140171,0.9885499,0.4714211,0.5377743,0.0045686155,0.9537178,0.855954,-0.012191178,0.031154066,-0.043858286
0.9997647,0.9726073,0.46691358,0.41285256,0.011144418,1.1069486,0.17323178,-0.009510226,-0.1581059,-0.043976612
0.9408811,0.9802011,0.67291176,0.72265106,0.011713611,0.6830746,0.74631554,-0.052548483,0.6744446,-0.056706753
0.81842816,0.54628015,-0.37747854,-0.107431576,-0.06394636,0.6731769,0.24920145,0.13861479,-1.4546516,0.034703624
0.89493877,0.9611654,0.43584204,0.39857218,-0.0007380791,0.54584384,0.86667955,0.013853104,2.125523,-0.05587349
1.0118837,0.87950706,-0.25180262,-0.092109516,0.03923688,0.73718214,0.7006923,0.015311826,-0.8661524,-0.026123073
0.9967981,0.98909336,0.39599183,0.39178053,-0.0023174644,0.6850685,0.91911817,-0.0111871455,1.6090649,-0.048697207
0.991033,0.9391166,0.2945943,0.20387495,-0.008891923,0.83548194,0.7765317,0.033394802,1.6186855,-0.045427162
0.95816314,0.99415094,-0.528987,-0.5663205,0.0020456514,0.29051325,0.13923919,-0.10897644,-0.5062971,-0.048856586
0.9735848,0.97615147,0.4422683,0.44633424,-0.0019063152,0.8882185,0.8580683,-0.02943639,0.85625535,-0.046180855
1.0119108,0.6840165,0.6043794,0.4308187,0.002241084,0.8655561,0.28397104,0.081959076,-1.1843178,-0.026364997
0.9905361,0.7688818,0.48115346,0.4005182,-3.2848107e-05,0.7540659,0.5269209,0.02707135,-0.8847376,-0.033813447
1.0154034,0.41229263,0.53977305,0.1995457,0.0040114983,0.98979664,0.37875265,0.116648965,-1.0420686,-0.015329462
0.9685025,0.84079283,0.38878098,0.35102087,0.0017732322,0.42351335,0.856884,-0.08772148,1.6226965,-0.056904875
0.9987388,0.9784141,0.48827776,0.53694177,-0.002668886,1.0390475,0.6708933,-0.0089339,1.1242305,-0.049287762
0.93308383,-0.036413483,0.35465503,0.42831612,-0.033225298,0.65905464,-0.104609214,0.21937335,-1.5458229,0.01499326
0.9790887,1.0215483,0.25836214,0.2862775,0.00794832,0.41526985,0.9678523,-0.011770043,2.1463065,-0.049494352
0.7711822,0.8866717,-0.75263494,-0.3565226,-0.040054403,0.78719616,0.6059694,0.019299176,-0.6681178,-0.017885705
0.24230619,0.56729364,-1.2479926,-0.37526062,-0.07021373,0.6385977,1.230787,0.07406913,-0.8080489,-0.007057188
0.9915011,0.9856202,0.47489104,0.54413235,0.0013458483,0.98876673,1.0163503,0.0058005275,2.7132804,-0.04998565
0.9758223,0.7817516,-0.00079651887,-0.0043945163,0.5108083,0.7062521,0.8373729,0.030507525,0.14116551,-0.015256688
0.49472168,0.5662513,-1.1274681,-0.30622178,-0.050271265,0.52555025,1.2490441,0.1651893,-0.55044013,0.026424222
0.9571887,0.9953217,0.16965427,0.15338714,-0.0071208165,0.7801322,0.3434825,-0.012961329,0.5643528,-0.05447106
0.97588253,0.9385988,0.182184,0.0890298,-0.012940152,0.85220754,0.6044008,-0.013888626,0.91081965,-0.047925413
0.9962649,1.036224,0.18587181,0.26872805,-0.00839101,0.81392694,0.32168773,-0.030227521,-0.61191905,-0.049638532
1.0094593,0.99054736,0.18739992,0.2737566,-0.010110719,0.8610008,0.7401753,-0.004415287,-0.8358595,-0.047314942
1.0161117,0.7741205,0.5611501,0.3730709,0.0023975945,1.0395865,-0.1633142,0.045533292,-1.0817143,-0.03558982
0.9999217,1.0314271,0.3993481,0.43254274,-1.2057264e-05,1.0450436,-0.14467701,-0.019526945,-0.14782563,-0.035614092
0.62018365,0.01229126,-0.017967157,0.02721896,-0.029896615,0.033825327,0.7708327,0.19837226,0.6586865,-0.025094438
0.9625286,0.97632587,0.30919123,0.31388593,-0.0054074177,0.88574356,0.89689547,0.020363221,2.6281857,-0.051641624
0.99179125,0.9912028,0.19044077,0.18682963,-0.003810017,1.0013673,0.24240905,-0.040155247,-0.68287504,-0.052525155
0.98622674,1.0256842,0.28037515,0.3009365,0.005536051,0.51870304,0.866045,-0.00397972,1.5508249,-0.0455812
0.9161197,0.9722968,0.35746711,0.3443115,0.00069637,0.5138209,0.9553112,-0.021980232,2.2569454,-0.06369915
0.9997651,0.9712166,0.66375095,0.6361696,0.001207491,0.9339935,-0.015146636,0.04298902,-0.9394336,-0.035004046
0.999491,1.0323526,0.42988753,0.4845819,-0.002232513,0.7738981,0.09059692,0.009710587,-0.72268647,-0.043455757
0.9939748,0.95466554,-0.14414743,-0.20633443,-0.014022915,0.85815156,-0.17265865,-0.08163064,-0.7318054,-0.050276782
1.0085099,0.97782785,0.36622906,0.4272779,-0.0006068259,0.7666044,0.9321607,-0.021689983,1.9300716,-0.048211858
0.9167663,0.9367769,0.3502644,0.47582418,0.008108813,0.18636735,0.53341776,-0.04774779,-1.2117586,-0.033573817
0.9787116,1.0068946,-0.09091649,-0.09596212,-0.0050070346,0.47578114,0.4312582,-0.06392874,-0.652432,-0.060449336
0.76524615,-0.09998553,0.18574922,0.21163636,-0.03682041,0.19041042,0.3310634,0.24736832,-0.7190323,-0.00198976
0.9074719,0.99279994,0.09549553,0.005087912,-0.0022745007,0.0018102427,0.95527697,-0.076339796,1.9278667,-0.063827805
1.0009098,0.9957844,0.04439854,0.020920962,-0.006740222,1.0607876,-0.25244454,-0.044891395,-0.59941715,-0.042425446
0.9722286,0.7467826,-0.3634649,-0.07464458,0.123010635,0.568497,0.86815256,0.11714523,0.24455099,-0.00997643
0.9937344,0.24531402,0.4158924,0.031338736,0.002155827,0.85902315,0.7689784,0.14512275,1.7501639,-0.037901867
0.9760877,-0.0033067982,0.26603377,-0.192751,0.0103856325,0.7513163,0.79604983,0.23966391,1.7426742,-0.02126418
0.9755615,0.63268447,-0.073997505,0.3697109,-0.015841058,0.18436246,-0.19540104,0.045994133,-1.5184147,0.004527721
0.905364,0.01891429,0.21762088,0.0010059027,-0.021783935,0.5492371,0.42506707,0.20006327,-0.5736357,-0.003131048
0.98373777,0.98769015,0.4814524,0.549849,0.0031004488,0.8107384,0.98885834,-0.017408753,2.249441,-0.051736597
1.0107775,0.927224,0.069611154,0.11439711,0.1286431,1.0012709,0.6860772,-0.0020588427,0.0921226,-0.024595115
1.0085377,0.9930806,0.33799177,0.43107378,0.0030041388,0.8943871,0.90643865,0.01619044,-0.27680704,-0.039337862
0.99437165,0.8953507,-0.4034335,-0.38314047,0.010454157,0.9271686,0.253059,-0.036319602,-0.8539703,-0.038455114
0.9933818,0.5312581,0.25159153,0.46906233,-0.0034361244,0.55176795,-0.12817267,0.048279956,-1.4030807,-0.020634485
0.9901836,1.0029802,0.45655784,0.50955075,0.0011072956,0.95865065,0.63029295,-0.026359487,-0.6214425,-0.051992178
0.9714539,0.9785491,0.60561335,0.66848993,0.004795549,0.7319572,0.88109404,-0.032148983,1.3333361,-0.05159151
1.0151169,0.96924406,0.3601359,0.3229825,0.00015516357,0.7720334,-0.048276626,0.019283494,-0.877484,-0.042819194
0.95500493,0.92423445,-0.48986953,-0.36107048,-0.008960003,0.99550766,-0.032531463,-0.11366247,-0.529305,-0.044828773
1.0229143,0.94669235,0.30322522,0.2851805,0.005542548,0.728197,-0.21069464,0.03101106,-0.96506095,-0.037247464
0.93718714,1.0238062,0.28013915,0.32394117,0.0067695505,0.39876997,0.7806282,-0.040871605,-0.5532882,-0.043960396
0.9607877,1.0263623,-0.100009926,-0.05331531,0.004741294,-0.018186817,0.7181404,-0.038714543,-0.9792044,-0.052144423
1.0068911,0.76970166,0.74800396,0.58414805,0.0028935089,0.9326832,0.40058908,0.06087239,-0.86302996,-0.026583215
1.0030682,1.0141711,0.2231892,0.26209694,0.0033417433,0.34735593,0.9655012,-0.02298768,1.9801474,-0.047203932
1.0062145,0.91230214,0.09608757,0.0044876486,0.43326432,0.7891436,0.90582466,0.026044162,0.87581146,-0.030772023
1.0002347,0.83977866,-0.4162271,-0.30750677,0.1371348,0.6695308,0.43694583,-0.03001741,-1.0846257,-0.034314625
0.97956735,0.9750088,0.6979376,0.6668533,6.389768e-05,1.0590324,0.30681527,-0.0014598583,-0.8560514,-0.048461616
0.9793365,1.0055385,-0.4512306,-0.4564608,0.01111296,0.5169962,-0.24384585,-0.092447124,-0.51852864,-0.045321487
0.97626746,0.7555771,0.021197207,-0.02847609,0.3610924,0.6693624,0.8062914,0.044065543,0.08311323,-0.023588106
0.96295667,1.0038537,0.4669069,0.51032287,0.010544121,0.60779333,0.94553727,-0.028224112,0.84642476,-0.0452116
0.89794433,0.9650952,0.6084141,0.64061815,0.008145671,0.5705452,0.82231283,-0.08154052,1.6591412,-0.056777705
0.97178996,1.0167061,0.3869127,0.45770416,0.0012668982,0.7159624,0.889979,-0.004064046,2.0614834,-0.051281266
0.9787757,1.0269623,0.35997173,0.41096833,-0.0011741988,0.33444145,0.61733794,-0.014455111,-0.541878,-0.046968523
0.9870769,0.9951548,0.5623905,0.5762597,-0.00018979459,0.98091036,0.48221734,-0.008959005,-0.6842758,-0.0428928
0.9736655,0.9995598,0.3953279,0.4389664,-0.0012286477,0.86969304,0.72047484,-0.02019667,-0.2143314,-0.047407445
0.977066,1.0384372,0.27013278,0.28269345,0.010401493,0.15921794,0.94439346,-0.042391434,2.0351121,-0.046861928
0.89273256,1.0278069,0.016811885,-0.09094584,0.00079785066,-0.028140554,0.91210574,-0.029868843,1.4649763,-0.055144507
0.9612789,1.0124682,-0.27162346,-0.33316097,-0.003902352,0.21502022,0.8514441,-0.03963111,1.2668982,-0.052025862
0.9738158,0.33914435,0.0246853,0.011082023,-0.021673197,0.6556669,-0.104058884,0.120613,-1.3857114,0.01045235
0.9752781,1.0085907,-0.16928443,-0.18067308,0.0018584632,0.5816246,-0.2162573,-0.07745549,-0.44418493,-0.04306952
0.9963185,1.002537,0.35030589,0.4363183,-0.00017283334,0.652302,0.96906,-0.030087383,1.9949236,-0.04827447
0.7443103,0.3027013,0.06370268,0.3844506,-0.024045808,-0.06016017,0.068298586,0.10060923,-1.5044987,-0.009164432
1.0008594,0.9925873,0.1675375,0.15316004,-0.011707032,0.7772803,-0.06345268,-0.02083892,-0.9199369,-0.05048969
0.9899911,1.0291811,0.54997796,0.5876813,-0.0075268545,0.9649762,-0.044213377,-0.0019727314,-0.62103885,-0.041581333
0.9778503,1.0262133,0.19338325,0.17837344,0.009374285,0.25443515,0.9722174,-0.0068810796,2.1762822,-0.04704616
0.9488,0.1320541,0.39776647,0.51985085,-0.009374125,0.52453697,0.07934082,0.10778405,-1.4248023,-0.019063385
0.948444,0.96969044,0.34548524,0.44309467,-0.00079148856,0.22911282,-0.08140578,-0.009176547,-1.2644844,-0.025327463
1.0154941,0.7135056,0.6410709,0.3658669,0.006016332,0.9274834,0.57425493,0.0827059,-0.28576806,-0.033390008
1.0288993,0.85483515,-0.05295921,-0.078858376,0.1933579,0.8961006,0.34007165,0.010919368,-1.0973718,-0.02312326
0.9732535,0.22895129,0.40976757,0.17171176,-0.0018006883,0.6902417,0.57608914,0.13545087,0.7363863,-0.033563793
1.002453,0.9929393,0.50901663,0.45324335,-0.010659726,1.0328639,-0.2556105,0.0018106939,-0.8055128,-0.0407641
0.99411666,1.0005099,0.12732759,0.13702495,0.004595147,0.22495069,0.55698913,-0.01004943,-0.89851624,-0.0487871
0.97610676,0.6621258,0.26914224,0.2363048,0.0045691705,0.40196797,0.32783425,0.032604314,-1.3203534,-0.021495778
0.99074405,0.98766303,0.490838,0.53990096,0.004494579,0.95582455,0.9518487,-0.008540566,2.0192547,-0.04797954
1.0091082,0.9034911,-0.12450463,-0.21994962,0.20468663,0.91513497,0.12903252,-0.0437343,-1.0100987,-0.035856195
0.97203535,1.0127808,0.0057878424,0.002434313,-1.688524e-05,0.37446317,1.0063553,-0.018168984,1.501251,-0.047985274
0.9721928,1.01697,0.10766859,0.15388836,0.006430363,0.4134507,1.0170469,-0.0059578754,2.4570727,-0.051306486
0.9834027,1.0097562,0.36312515,0.42329028,-0.00069840846,0.6503532,0.9681995,-0.033910595,1.2769586,-0.047120467
0.9813985,0.9772044,-0.13151765,-0.17950104,0.0006704718,0.7672597,-0.17657003,-0.08411918,-0.5517754,-0.047493525
0.9607708,1.0323088,0.24339902,0.25093046,0.008643709,0.23271675,0.9125594,-0.030071031,1.8418038,-0.050979055
0.69691974,-0.47761256,0.18741429,0.5517498,-0.07026284,0.35054123,-0.025857532,0.40622744,-1.7410989,0.055763885
0.9978201,0.3666705,0.3830956,0.39926675,-0.0064842575,0.8948506,-0.07539096,0.122857265,-1.2986048,-0.010938569
1.003665,1.0038803,0.28692412,0.39856914,-0.005771714,0.9387668,0.6262303,-0.009376758,0.04614128,-0.042623278
0.97167015,1.0013762,0.17699918,0.19697604,-0.0062338733,0.6635128,0.7590979,-0.036513627,-0.068259485,-0.050876036
0.9761123,1.0107819,-0.14822388,-0.1024244,-0.009940842,0.27180463,0.09068719,-0.06797726,-0.9068009,-0.05263778
0.99637705,0.79151684,0.58365166,0.44861075,0.0036886795,0.8020751,0.43104345,0.06791395,-1.2469014,-0.02876649
1.0060194,1.0166304,-0.1721892,-0.12230183,-0.0049108663,0.86695737,0.013711846,-0.042707086,-0.39042723,-0.05498758
1.0055033,0.9023272,0.5581908,0.4858734,0.001509817,0.9196952,0.8467719,0.043603495,-0.13640183,-0.03495335
0.9475322,1.0000086,-0.020916663,-0.074552,0.0019060128,0.09433859,0.9604875,-0.044958152,1.2256873,-0.050204195
0.9632037,0.944671,-0.012319617,-0.071147874,-0.008645235,0.74797475,0.5455612,-0.0680733,-0.359773,-0.05262424
0.9601389,0.9442347,-0.008183502,-0.06977014,-0.025553958,0.72685206,0.7767399,-0.034207534,1.1164062,-0.053648632
0.9558528,0.13541682,0.3617837,0.09230996,-0.008238791,0.6384936,0.49964932,0.13581505,0.14341433,-0.024108784
0.59803647,0.69514674,-1.2295052,-0.5048044,-0.0287998,0.55417776,0.85537905,0.13389704,-1.099138,0.030135164
0.9709857,0.9715842,0.3616322,0.3408323,0.0014220603,0.8887024,0.85989976,0.0077383304,0.8057693,-0.047298
0.9932258,1.0163418,0.3606255,0.39015236,-0.008571206,0.90269375,0.032774635,-0.016137106,-0.8565179,-0.047634736
0.9805885,0.8807596,0.004738756,-0.06517297,0.14257714,0.69910496,0.6143571,-0.00907445,0.14225109,-0.04173735
0.9277345,1.0129995,0.08755865,0.06350615,-0.00075264124,0.419405,1.0175633,-0.0053815814,2.6049402,-0.057632245
0.99608207,1.0067059,-0.27146584,-0.22888745,-0.0059832656,0.710233,0.31504646,-0.059080757,-0.50901896,-0.053390387
0.89044297,1.0261668,-0.14617193,-0.21247585,-0.003638769,-0.2405159,1.0741967,-0.012732078,2.8910336,-0.059204634
0.99875116,1.0193793,0.4979487,0.5401122,-0.0007613137,0.94899637,0.32406455,0.0135679515,-0.82106197,-0.04683368
0.96977794,0.9936157,0.24050392,0.37439758,-0.0052236416,0.50314087,1.0586678,-0.026860164,2.7158635,-0.052924417
0.98533934,0.54103816,0.6463643,0.41099188,-0.0109301265,0.8078996,0.7245187,0.0401442,1.5507542,-0.03869567
1.00324,1.0215532,0.56628615,0.5660487,-0.0005549885,1.0771902,0.024506425,-0.0077563226,-0.4158272,-0.045734834
1.0129749,0.56774634,0.6189857,0.2396729,-0.005239202,0.90866554,0.21372697,0.114621855,-0.9991976,-0.022503356
0.9491268,-0.5543931,0.11739287,-0.15910979,0.06043844,0.87402314,0.06591553,0.42943287,-1.8828195,0.037935834
0.9632774,0.98949057,-0.22420198,-0.23124655,-0.01400107,0.31885698,0.98347044,-0.03598092,0.95990103,-0.051706977
0.9149111,0.98729163,0.40798938,0.37318987,-0.0026666657,0.62355655,0.7003344,-0.04517839,0.40818474,-0.04997177
0.9117723,0.97720397,-0.009096228,0.062682554,-0.0009645134,-0.20105924,0.73739237,-0.07028588,-0.48811534,-0.042967923
0.9935587,1.0478778,-0.2864827,-0.23724197,0.008518562,0.36682594,-0.09398147,-0.061765544,-0.4932121,-0.049593356
0.8487389,-0.23000889,0.40107372,0.720612,-0.05906436,0.4290989,-0.2992786,0.2968708,-1.8421898,0.035256807
0.9940798,0.33371842,0.41386572,0.32904178,-0.021191547,0.7889984,-0.2742742,0.14305547,-1.5134171,0.0150928255
0.902394,1.0134739,0.24581662,0.24768323,0.006415026,0.4732798,1.080617,0.021820912,3.0641634,-0.058413487
0.9912286,1.0091455,0.34963632,0.44073236,-0.0026716203,0.91123986,0.5984058,-0.021781933,-0.45959365,-0.05163349
0.9771797,0.88047767,-0.49335968,-0.25964186,-0.002996693,0.76593757,0.5615724,0.039156206,-0.74025375,-0.02374927
0.9898845,0.99355125,-0.16747928,-0.1541502,-0.022311782,0.7507841,0.4617921,-0.048171155,-0.6539253,-0.055815525
0.72520983,-0.20619218,0.4024089,0.6112354,-0.04704769,0.3623824,0.07061783,0.29091343,-1.6453047,0.027007181
0.99636495,1.0284083,-0.19284728,-0.16081302,-0.014997752,0.5390134,0.46495014,-0.036356673,-0.55340993,-0.052768484
0.83585584,0.67920715,-0.035023667,0.40138063,-0.014684675,-0.44595253,0.05765412,0.034098025,-1.244382,-0.021309711
1.0052062,0.90028936,0.05486446,0.065652415,0.42528343,0.8389306,1.020018,0.076184124,1.0728238,-0.006545435
1.0010445,0.9990473,-0.47428775,-0.42009148,0.015178433,0.895872,-0.21544561,-0.08753528,-0.3387758,-0.021167878
0.76220995,0.8555058,0.1992208,0.18890968,-0.005583866,-0.28057003,0.79394597,-0.103314206,1.5137829,-0.04424761
0.9728459,0.9785894,0.029083304,0.028378591,-0.00972973,0.80251503,0.60042316,-0.049311634,-0.45022383,-0.055647213
1.0287162,0.92491597,0.2411929,0.14202634,0.21766545,0.83459765,0.724108,0.032735866,-0.27808928,-0.037252557
1.024366,0.93687993,0.13052489,0.16198508,0.1819,0.8747193,0.78120095,0.01031476,0.31929094,-0.039506722
0.97248423,1.0516137,0.04662425,0.11141947,-0.0041156695,0.1420127,0.41152844,-0.028308876,-0.7570417,-0.04622818
